1474401934207,78671321032787,0.084472656,-0.13293457,-0.9708252,-0.18041992,-143.02002
1474401934211,78671330897783,0.083862305,-0.13232422,-0.97106934,-0.17999268,-143.02002
1474401934227,78671340762779,0.08355713,-0.1315918,-0.97125244,-0.1795044,-143.02002
1474401934230,78671350658797,0.08343506,-0.13110352,-0.97143555,-0.17901611,-143.02002
1474401934241,78671360523793,0.08331299,-0.13122559,-0.9714966,-0.17858887,-143.02002
1474401934244,78671370388789,0.08325195,-0.13183594,-0.9714966,-0.17828369,-143.02002
1474401934246,78671380253785,0.08312988,-0.1326294,-0.97143555,-0.17803955,-143.02002
1474401934251,78671390149803,0.08294678,-0.13311768,-0.97143555,-0.17797852,-143.02002
1474401934260,78671400014799,0.08270264,-0.1329956,-0.97143555,-0.17791748,-143.02002
1474401934265,78671409879795,0.082336426,-0.13250732,-0.9715576,-0.17791748,-143.02002
1474401934277,78671419744791,0.081970215,-0.1317749,-0.9716797,-0.17791748,-143.02002
1474401934293,78671429640809,0.081604004,-0.13110352,-0.97180176,-0.17797852,-143.02002
1474401934297,78671439505805,0.07519531,-0.13024902,-0.9725952,-0.1772461,-143.02002
1474401934310,78671449370801,0.07489014,-0.12982178,-0.97265625,-0.17712402,-143.02002
1474401934315,78671459266819,0.074645996,-0.1296997,-0.9727173,-0.17700195,-143.02002
1474401934329,78671469131815,0.06317139,-0.13092041,-0.9736328,-0.17565918,-143.02002
1474401934342,78671478996811,0.06286621,-0.13110352,-0.9736328,-0.17553711,-143.02002
1474401934347,78671488861807,0.06262207,-0.13122559,-0.9736328,-0.17547607,-143.02002
1474401934361,78671498757825,0.06237793,-0.13116455,-0.97369385,-0.17541504,-143.02002
1474401934365,78671508622821,0.05596924,-0.13739014,-0.9734497,-0.17419434,-143.02002
1474401934380,78671518487817,0.055603027,-0.13647461,-0.9736328,-0.17401123,-143.02002
1474401934394,78671528352813,0.055114746,-0.13537598,-0.9738159,-0.17388916,-143.02002
1474401934398,78671538248831,0.050476074,-0.1373291,-0.97387695,-0.17333984,-143.02002
1474401934409,78671548113827,0.049743652,-0.13574219,-0.9741821,-0.17315674,-143.02002
1474401934423,78671557978823,0.049072266,-0.1340332,-0.97454834,-0.17285156,-143.02002
1474401934430,78671567874841,0.04840088,-0.13220215,-0.9748535,-0.17242432,-143.02002
1474401934434,78671577739837,0.044799805,-0.12927246,-0.97546387,-0.17211914,-143.02002
1474401934449,78671587604833,0.04425049,-0.12695313,-0.9758911,-0.17156982,-143.02002
1474401934456,78671597500851,0.043884277,-0.12408447,-0.9763794,-0.17102051,-143.02002
1474401934468,78671607365847,0.04083252,-0.11993408,-0.9771118,-0.17077637,-143.02002
1474401934481,78671617230843,0.04083252,-0.11566162,-0.9777832,-0.16986084,-143.02002
1474401934484,78671627126861,0.041259766,-0.11071777,-0.9785156,-0.1687622,-143.02002
1474401934494,78671636991857,0.041748047,-0.10510254,-0.9793091,-0.16760254,-143.02002
1474401934504,78671646856853,0.04333496,-0.095336914,-0.98046875,-0.16625977,-143.02002
1474401934515,78671656752871,0.043884277,-0.08911133,-0.9812012,-0.16534424,-143.02002
1474401934524,78671666617867,0.04425049,-0.08355713,-0.9817505,-0.16467285,-143.02002
1474401934533,78671676482863,0.04510498,-0.07531738,-0.9824829,-0.16412354,-143.02002
1474401934544,78671686347859,0.045654297,-0.07318115,-0.982605,-0.1640625,-143.02002
1474401934554,78671696243877,0.046447754,-0.072387695,-0.982605,-0.16430664,-143.02002
1474401934563,78671706108873,0.04748535,-0.07220459,-0.98254395,-0.16455078,-143.02002
1474401934574,78671715973869,0.04888916,-0.071899414,-0.9824219,-0.16479492,-143.02002
1474401934584,78671725869887,0.0501709,-0.0713501,-0.98236084,-0.16503906,-143.02002
1474401934600,78671735734883,0.051330566,-0.07043457,-0.98236084,-0.16522217,-143.02002
1474401934604,78671745599879,0.052856445,-0.06945801,-0.98236084,-0.16516113,-143.02002
1474401934613,78671755495897,0.054260254,-0.06713867,-0.9824219,-0.16522217,-143.02002
1474401934624,78671765360893,0.055725098,-0.064086914,-0.98254395,-0.1651001,-143.02002
1474401934633,78671775225889,0.05718994,-0.060791016,-0.98272705,-0.16491699,-143.02002
1474401934644,78671785090885,0.05230713,-0.059692383,-0.9824829,-0.16827393,-143.02002
1474401934654,78671794986903,0.053955078,-0.057800293,-0.98254395,-0.16802979,-143.02002
1474401934663,78671804851899,0.056152344,-0.05718994,-0.98254395,-0.16772461,-143.02002
1474401934673,78671814716895,0.047546387,-0.06109619,-0.9817505,-0.17352295,-143.02002
1474401934683,78671824612913,0.051208496,-0.06237793,-0.9815674,-0.1729126,-143.02002
1474401934693,78671834477909,0.055114746,-0.06347656,-0.9814453,-0.17199707,-143.02002
1474401934703,78671844373927,0.058898926,-0.06402588,-0.9814453,-0.1708374,-143.02002
1474401934714,78671854238923,0.06591797,-0.06945801,-0.9816284,-0.16497803,-143.02002
1474401934723,78671864103919,0.06829834,-0.06842041,-0.9818115,-0.16320801,-143.02002
1474401934733,78671873999937,0.070251465,-0.0670166,-0.98205566,-0.16125488,-143.02002
1474401934743,78671883864933,0.07183838,-0.06573486,-0.9824219,-0.15911865,-143.02002
1474401934754,78671893729929,0.07397461,-0.06518555,-0.98272705,-0.1564331,-143.02002
1474401934763,78671903594925,0.078063965,-0.06524658,-0.9829712,-0.152771,-143.02002
1474401934773,78671913490943,0.0836792,-0.06549072,-0.98321533,-0.14801025,-143.02002
1474401934783,78671923355939,0.08862305,-0.064331055,-0.9837036,-0.14239502,-143.02002
1474401934793,78671933220935,0.09234619,-0.05999756,-0.9845581,-0.13555908,-143.02002
1474401934803,78671943085931,0.0947876,-0.052978516,-0.9857788,-0.12780762,-143.02002
1474401934813,78671952981949,0.09466553,-0.045715332,-0.98706055,-0.120666504,-143.02002
1474401934823,78671962846945,0.09265137,-0.04058838,-0.9881592,-0.115112305,-143.02002
1474401934833,78671972711941,0.09210205,-0.03765869,-0.9887085,-0.11187744,-143.02002
1474401934843,78671982607959,0.09490967,-0.036499023,-0.9885864,-0.11090088,-143.02002
1474401934854,78671992472955,0.10003662,-0.036499023,-0.98809814,-0.11053467,-143.02002
1474401934863,78672002337951,0.103881836,-0.037109375,-0.9875488,-0.11187744,-143.02002
1474401934873,78672012202947,0.101379395,-0.03692627,-0.98742676,-0.11517334,-143.02002
1474401934882,78672022098965,0.09088135,-0.035217285,-0.9880371,-0.119262695,-143.02002
1474401934892,78672031963961,0.074279785,-0.03277588,-0.9890137,-0.12335205,-143.02002
1474401934903,78672041828957,0.05480957,-0.031433105,-0.9898071,-0.12750244,-143.02002
1474401934913,78672051724975,0.035217285,-0.031311035,-0.99017334,-0.13122559,-143.02002
1474401934923,78672061589971,0.016662598,-0.03173828,-0.9902954,-0.13415527,-143.02002
1474401934933,78672071485989,-1.8310547E-4,-0.03186035,-0.99005127,-0.13677979,-143.02002
1474401934943,78672081350985,-0.015014648,-0.030517578,-0.98968506,-0.13897705,-143.02002
1474401934953,78672091215981,-0.028320313,-0.026672363,-0.98913574,-0.14135742,-143.02002
1474401934962,78672101080977,-0.04156494,-0.020202637,-0.9885254,-0.14355469,-143.02002
