1475820758298,391025158899718,8.538244,2.3626869,2.6177564
1475820758302,391025163833965,8.5154915,2.3363416,2.501598
1475820758308,391025168768212,8.6136875,2.4129822,2.5614734
1475820758312,391025173702459,8.608898,2.4728577,2.7363098
1475820758318,391025178636706,8.600515,2.4321423,2.7135572
1475820758323,391025183570953,8.662786,2.4297473,2.76026
1475820758328,391025188505200,8.854387,2.518363,2.76505
1475820758333,391025193439447,8.938213,2.6644592,2.7051744
1475820758339,391025198373694,9.22322,2.7267296,2.823728
1475820758349,391025203307941,9.422007,2.7710376,2.9602442
1475820758362,391025208242188,9.57888,2.931504,2.887196
1475820758364,391025213176435,9.705816,2.9530592,2.8788135
1475820758365,391025218110682,9.620793,3.0009594,2.743495
1475820758367,391025223044929,9.714199,3.1745985,2.8333082
1475820758368,391025227979176,9.618399,3.3937426,2.955454
1475820758372,391025232944456,9.52619,3.432063,2.767445
1475820758381,391025237847670,9.551338,3.5925293,2.6979895
1475820758385,391025242812950,9.522597,3.7673657,2.7243347
1475820758388,391025247747197,9.594448,3.9002893,2.7446923
1475820758393,391025252681444,9.568103,3.9853125,2.638114
1475820758398,391025257615691,9.580078,4.0499783,2.577041
1475820758402,391025262549938,9.42081,4.214037,2.5902135
1475820758408,391025267484185,9.504635,4.233197,2.5327332
1475820758412,391025272418432,9.479487,4.29427,2.513573
1475820758418,391025277352679,9.462722,4.340973,2.5315356
1475820758422,391025282286926,9.523795,4.382886,2.6093738
1475820758428,391025287221173,9.490265,4.228407,2.5590785
1475820758432,391025292155420,9.457932,4.0894957,2.3710694
1475820758438,391025297089667,9.542955,4.040398,2.562671
1475820758442,391025302023914,9.520203,4.0511756,2.6848168
1475820758448,391025306958161,9.621991,4.052373,2.5638685
1475820758452,391025311892408,9.513018,3.8188586,2.3578968
1475820758458,391025316826655,9.439969,3.8320313,2.2393432
1475820758462,391025321791935,9.408834,3.7134778,2.323169
1475820758468,391025326726182,9.260343,3.6751575,2.4261549
1475820758472,391025331660429,9.14658,3.5170863,2.3267615
1475820758478,391025336594676,9.075927,3.5254688,2.2357507
1475820758482,391025341528923,9.020841,3.4847534,2.1842577
1475820758493,391025346463170,8.964558,3.453618,2.2704785
1475820758496,391025351397417,8.926238,3.3865576,2.205813
1475820758498,391025356331664,8.9022875,3.3817675,2.2704785
1475820758502,391025361265911,8.804091,3.2895594,2.1255798
1475820758508,391025366200158,8.783734,3.1362782,2.1818628
1475820758512,391025371134405,8.774154,2.8692334,2.0633094
1475820758518,391025376068652,8.7825365,2.77463,2.1100123
1475820758522,391025381002899,8.904682,2.7422974,2.2932312
1475820758528,391025385968179,8.97294,2.6632617,2.1291723
1475820758532,391025390902426,8.932225,2.5315356,2.0657043
1475820758538,391025395836673,8.940608,2.445315,1.9962487
1475820758542,391025400770920,8.996891,2.403402,2.0046313
1475820758548,391025405705167,8.984916,2.3650818,2.1148024
1475820758552,391025410639414,8.937016,2.3710694,2.15432
1475820758558,391025415573661,8.92504,2.4393275,2.1267774
1475820758562,391025420507908,8.836425,2.5051904,2.0800745
1475820758568,391025425442155,8.817265,2.6057813,2.242936
1475820758572,391025430376402,8.656798,2.8572583,2.0692968
1475820758578,391025435310649,8.6208725,2.994972,1.9830762
1475820758582,391025440275929,8.5574045,3.2380664,1.8058448
1475820758588,391025445210176,8.538244,3.4895434,1.726809
1475820758593,391025450144423,8.539442,3.6392322,1.705254
