1475790114196,360381299370924,-0.83825684,2.046544,9.556128
1475790114210,360381309245334,-0.92807007,1.6741186,9.620793
1475790114229,360381319113828,-0.92807007,1.6741186,9.620793
1475790114236,360381329013355,-0.94363767,1.658551,9.621991
1475790114268,360381338881849,-1.1448194,1.355581,9.647139
1475790114270,360381348750343,-1.1532019,1.348396,9.647139
1475790114285,360381358649870,-1.155597,1.3448035,9.647139
1475790114290,360381368518364,-1.162782,1.3340259,9.648336
1475790114302,360381378386858,-1.1795471,1.3064831,9.649533
1475790114304,360381388286385,-1.2094848,1.2561878,9.653126
1475790114308,360381398154879,-1.2502002,1.1831397,9.656719
1475790114321,360381408023373,-1.2933105,1.0945239,9.661509
1475790114323,360381417922900,-1.3316308,1.0059083,9.666299
1475790114326,360381427791394,-1.353186,0.9304651,9.669891
1475790114331,360381437690921,-1.3567786,0.8801697,9.674682
1475790114333,360381447559415,-1.3304334,0.8478369,9.680669
1475790114335,360381457458942,-1.3136683,0.8430469,9.684261
1475790114356,360381467327436,-1.3016931,0.8454419,9.685459
1475790114361,360381477195930,-1.299298,0.8310718,9.686657
1475790114364,360381487095457,-1.2969031,0.7640112,9.692644
1475790114367,360381496963951,-1.2837305,0.61073,9.705816
1475790114386,360381506863478,-1.2573853,0.37122804,9.721384
1475790114392,360381516731972,-0.96040285,0.027542725,9.762099
1475790114397,360381526631499,-0.96040285,-0.30776,9.75731
1475790114408,360381536499993,-0.984353,-0.6047424,9.740544
1475790114422,360381546368487,-1.0142908,-0.81789917,9.722582
1475790114427,360381556268014,-1.0083032,-0.9424402,9.711804
1475790114439,360381566136508,-0.95321774,-0.9807605,9.713001
1475790114448,360381576036035,-0.84424436,-0.95321774,9.726174
1475790114459,360381585904529,-0.6933582,-0.9400452,9.7393465
1475790114470,360381595804056,-0.5233118,-1.0059083,9.742939
1475790114477,360381605672550,-0.34009278,-1.1879296,9.730965
1475790114491,360381615541044,-0.14968872,-1.4968872,9.692644
1475790114496,360381625440571,0.038320314,-1.902843,9.621991
1475790114510,360381635309065,0.22872436,-2.3566992,9.519005
1475790114521,360381645208592,0.43828857,-2.806963,9.388476
1475790114528,360381655077086,0.674198,-3.2057335,9.245973
1475790114542,360381664945580,0.92687255,-3.5242712,9.107061
1475790114546,360381674845107,1.1795471,-3.735033,8.993299
1475790114559,360381684713601,1.4322217,-3.8332288,8.914263
1475790114570,360381694613128,1.6813037,-3.8559813,8.860374
1475790114576,360381704481622,1.9255958,-3.8140686,8.82924
1475790114586,360381714381149,2.1710851,-3.725453,8.81008
1475790114599,360381724249643,2.4165747,-3.6607873,8.772957
1475790114606,360381734118137,2.6931994,-3.5997143,8.717871
1475790114616,360381744017664,2.9794042,-3.5841467,8.630453
1475790114626,360381753886158,3.2644117,-3.634442,8.505912
1475790114636,360381763785685,3.5410364,-3.6871326,8.370593
1475790114646,360381773654179,3.791316,-3.7122803,8.249645
1475790114656,360381783522673,4.0164475,-3.6751575,8.158634
1475790114667,360381793422200,4.223617,-3.5973194,8.089178
1475790114676,360381803290694,4.428391,-3.434458,8.0508585
1475790114686,360381813190221,4.6164002,-3.2236962,8.031698
1475790114696,360381823089748,4.785249,-2.9662316,8.031698
1475790114706,360381832958242,4.934938,-2.6668541,8.047266
1475790114716,360381842857769,5.0630713,-2.3566992,8.064031
1475790114726,360381852726263,5.1684523,-2.066902,8.076006
1475790114740,360381862625790,5.253475,-1.7998571,8.085586
1475790114745,360381872494284,5.3205357,-1.5543677,8.091574
1475790114755,360381882393811,5.3684363,-1.3292358,8.101153
1475790114765,360381892262305,5.393584,-1.1220666,8.115523
1475790114775,360381902161832,5.398374,-0.92687255,8.137079
1475790114785,360381912030326,5.381609,-0.7268884,8.168214
1475790114795,360381921929853,5.3408937,-0.5017566,8.211325
1475790114806,360381931798347,5.2702403,-0.24668701,8.268805
1475790114821,360381941697874,5.1672544,0.034727782,8.337063
1475790114825,360381951566368,5.046306,0.3305127,8.404123
1475790114835,360381961465895,4.9205675,0.62989014,8.461604
1475790114845,360381971334389,4.785249,0.93765014,8.510702
1475790114855,360381981233916,4.637955,1.2705579,8.549023
1475790114865,360381991102410,4.482279,1.6346009,8.570578
1475790114875,360382001001937,4.325405,1.9986438,8.57417
1475790114885,360382010870431,4.1637416,2.3016138,8.577763
1475790114895,360382020769958,3.9853125,2.5219555,8.600515
1475790114905,360382030638452,3.7769458,2.692002,8.642428
1475790114915,360382040537979,3.5326538,2.8357031,8.699908
1475790114925,360382050406473,3.2572265,2.955454,8.768167
1475790114935,360382060306000,2.957849,3.0404773,8.844807
1475790114945,360382070174494,2.6129663,3.1243029,8.923842
1475790114955,360382080074021,2.2800586,3.1745985,8.996891
1475790114965,360382089942515,1.9459534,3.222499,9.057964
1475790114975,360382099811009,1.6082556,3.2847693,9.101074
1475790114985,360382109710536,1.3112732,3.3518298,9.123827
1475790114995,360382119579030,1.045426,3.427273,9.131012
1475790115005,360382129478557,0.80113405,3.5110986,9.123827
1475790115015,360382139347051,0.5628296,3.5973194,9.108259
1475790115025,360382149246578,0.33410522,3.6559973,9.096284
1475790115035,360382159115072,0.104183346,3.6643798,9.09868
1475790115045,360382168983566,-0.13891113,3.629652,9.111852
1475790115055,360382178883093,-0.3915857,3.5649865,9.129814
1475790115071,360382188751587,-0.63468015,3.4811609,9.147778
1475790115075,360382198620081,-0.85502195,3.3889527,9.164542
1475790115085,360382208519608,-1.0490185,3.290757,9.18011
1475790115095,360382218388102,-1.2154725,3.202141,9.192085
1475790115105,360382228256596,-1.3615686,3.145858,9.18969
1475790115115,360382238156123,-1.4908997,3.138673,9.172925
1475790115124,360382248024617,-1.5998731,3.1614258,9.14658
1475790115135,360382257924144,-1.6872913,3.187771,9.121432
1475790115145,360382267792638,-1.7567468,3.1925611,9.107061
1475790115155,360382277692165,-1.8130298,3.1482532,9.110654
1475790115164,360382287560659,-1.8657203,3.046465,9.135802
1475790115174,360382297429153,-1.9208057,2.8919861,9.174122
1475790115184,360382307328680,-1.9878662,2.7147546,9.21364
1475790115194,360382317197174,-2.074087,2.5447083,9.243578
1475790115204,360382327096701,-2.15432,2.405797,9.26154
1475790115214,360382336965195,-2.208208,2.3195765,9.271121
1475790115224,360382346864722,-2.2345533,2.2920337,9.271121
1475790115235,360382356733216,-2.2213807,2.347119,9.26154
1475790115244,360382366601710,-2.1902454,2.4393275,9.244776
1475790115254,360382376501237,-2.1567152,2.5387206,9.2256155
1475790115264,360382386369731,-2.13037,2.598596,9.214838
1475790115280,360382396269258,-2.1124072,2.598596,9.219627
1475790115284,360382406137752,-2.1040246,2.535128,9.238788
1475790115294,360382416037279,-2.0824695,2.4800427,9.259146
1475790115304,360382425905773,-2.1004322,2.3555017,9.286688
1475790115314,360382435774267,-2.1183949,2.2513185,9.309441
1475790115324,360382445673794,-2.2585034,1.6453785,9.402846
